Name	ServerURL	CloudURL	ServerID	CloudID
Basic authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375546/Basic+authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375546/Basic+authentication	311375546	311375546
Basic behaviors	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374188/Basic+behaviors	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374188/Basic+behaviors	311374188	311374188
Billing backup results tool	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341573671/Billing+backup+results+tool	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341573671/Billing+backup+results+tool	341573671	341573671
Billing backup results tool v6.0.3	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341704705/Billing+backup+results+tool+v6.0.3	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341704705/Billing+backup+results+tool+v6.0.3	341704705	341704705
Billing dashboard improvements	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371844/Billing+dashboard+improvements	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371844/Billing+dashboard+improvements	311371844	311371844
BillsResource and BillRegistersResource	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371535/BillsResource+and+BillRegistersResource	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371535/BillsResource+and+BillRegistersResource	311371535	311371535
Bootstrap scripts at VM template level	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364258/Bootstrap+scripts+at+VM+template+level	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364258/Bootstrap+scripts+at+VM+template+level	311364258	311364258
Brand Abiquo reports	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374847/Brand+Abiquo+reports	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374847/Brand+Abiquo+reports	311374847	311374847
Branding Guacamole	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372704/Branding+Guacamole	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372704/Branding+Guacamole	311372704	311372704
Branding WMKS	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372684/Branding+WMKS	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372684/Branding+WMKS	311372684	311372684
Budget control	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311361953/Budget+control	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311361953/Budget+control	311361953	311361953
Business process manager and V2V troubleshooting	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374924/Business+process+manager+and+V2V+troubleshooting	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374924/Business+process+manager+and+V2V+troubleshooting	311374924	311374924
CSV billing integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374565/CSV+billing+integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374565/CSV+billing+integration	311374565	311374565
CSV quickstart	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374600/CSV+quickstart	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374600/CSV+quickstart	311374600	311374600
Capture VMs with duplicate names in different datacenters	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311369423/Capture+VMs+with+duplicate+names+in+different+datacenters	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311369423/Capture+VMs+with+duplicate+names+in+different+datacenters	311369423	311369423
Capture a VM via API	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311361762/Capture+a+VM+via+API	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311361762/Capture+a+VM+via+API	311361762	311361762
Catalogue	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373222/Catalogue	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373222/Catalogue	311373222	311373222
Catalogue view	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371369/Catalogue+view	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371369/Catalogue+view	311371369	311371369
Change the accounting configuration parameters	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368961/Change+the+accounting+configuration+parameters	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368961/Change+the+accounting+configuration+parameters	311368961	311368961
Changes	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372367/Changes	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372367/Changes	311372367	311372367
Changes to Abiquo billing integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376041/Changes+to+Abiquo+billing+integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376041/Changes+to+Abiquo+billing+integration	311376041	311376041
Changes to Abiquo configuration properties	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377715/Changes+to+Abiquo+configuration+properties	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377715/Changes+to+Abiquo+configuration+properties	311377715	311377715
Changes to Abiquo configuration properties archive	https://abiquo.atlassian.net/wiki/spaces/doc/pages/316932161/Changes+to+Abiquo+configuration+properties+archive	https://abiquo.atlassian.net/wiki/spaces/doc/pages/316932161/Changes+to+Abiquo+configuration+properties+archive	316932161	316932161
Changes to Abiquo configuration properties list	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377639/Changes+to+Abiquo+configuration+properties+list	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377639/Changes+to+Abiquo+configuration+properties+list	311377639	311377639
Changes to Abiquo configuration properties list archive	https://abiquo.atlassian.net/wiki/spaces/doc/pages/317063169/Changes+to+Abiquo+configuration+properties+list+archive	https://abiquo.atlassian.net/wiki/spaces/doc/pages/317063169/Changes+to+Abiquo+configuration+properties+list+archive	317063169	317063169
Changes to Abiquo configuration properties list v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770590/Changes+to+Abiquo+configuration+properties+list+v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770590/Changes+to+Abiquo+configuration+properties+list+v603	341770590	341770590
Changes to Abiquo configuration properties list v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/358383617/Changes+to+Abiquo+configuration+properties+list+v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/358383617/Changes+to+Abiquo+configuration+properties+list+v606	358383617	358383617
Changes to Abiquo configuration properties v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770555/Changes+to+Abiquo+configuration+properties+v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341770555/Changes+to+Abiquo+configuration+properties+v603	341770555	341770555
Changes to Abiquo configuration properties v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/358318138/Changes+to+Abiquo+configuration+properties+v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/358318138/Changes+to+Abiquo+configuration+properties+v606	358318138	358318138
Changes to Discovery Manager remote service	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372482/Changes+to+Discovery+Manager+remote+service	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372482/Changes+to+Discovery+Manager+remote+service	311372482	311372482
Changes to UI configuration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376482/Changes+to+UI+configuration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376482/Changes+to+UI+configuration	311376482	311376482
Changes to branding	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372694/Changes+to+branding	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372694/Changes+to+branding	311372694	311372694
Changes to configuration view	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368241/Changes+to+configuration+view	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368241/Changes+to+configuration+view	311368241	311368241
Changes to external IP management in Abiquo 6.0.x	https://abiquo.atlassian.net/wiki/spaces/doc/pages/350027785/Changes+to+external+IP+management+in+Abiquo+6.0.x	https://abiquo.atlassian.net/wiki/spaces/doc/pages/350027785/Changes+to+external+IP+management+in+Abiquo+6.0.x	350027785	350027785
Changes to privileges	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372921/Changes+to+privileges	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372921/Changes+to+privileges	311372921	311372921
Changes to privileges v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341409793/Changes+to+privileges+v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341409793/Changes+to+privileges+v603	341409793	341409793
Changes to public cloud synchronization	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368359/Changes+to+public+cloud+synchronization	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368359/Changes+to+public+cloud+synchronization	311368359	311368359
Changes to scopes for tenant hierarchies	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365229/Changes+to+scopes+for+tenant+hierarchies	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365229/Changes+to+scopes+for+tenant+hierarchies	311365229	311365229
Changes to the user interface	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377943/Changes+to+the+user+interface	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377943/Changes+to+the+user+interface	311377943	311377943
Changes v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341705144/Changes+v603	https://abiquo.atlassian.net/wiki/spaces/doc/pages/341705144/Changes+v603	341705144	341705144
Check accounting periodic procedures	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368888/Check+accounting+periodic+procedures	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311368888/Check+accounting+periodic+procedures	311368888	311368888
Check for operations in progress on the platform	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373313/Check+for+operations+in+progress+on+the+platform	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373313/Check+for+operations+in+progress+on+the+platform	311373313	311373313
Check software versions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371912/Check+software+versions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371912/Check+software+versions	311371912	311371912
Classic firewalls	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377197/Classic+firewalls	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377197/Classic+firewalls	311377197	311377197
Cloud VM automation guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377387/Cloud+VM+automation+guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377387/Cloud+VM+automation+guide	311377387	311377387
Cloud bursting and automation in hybrid cloud	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376727/Cloud+bursting+and+automation+in+hybrid+cloud	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376727/Cloud+bursting+and+automation+in+hybrid+cloud	311376727	311376727
Cloud networks	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373627/Cloud+networks	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373627/Cloud+networks	311373627	311373627
Cloud tenant admin guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375009/Cloud+tenant+admin+guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375009/Cloud+tenant+admin+guide	311375009	311375009
Cloud tenant network guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376408/Cloud+tenant+network+guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376408/Cloud+tenant+network+guide	311376408	311376408
Cloud tenant user guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374993/Cloud+tenant+user+guide	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374993/Cloud+tenant+user+guide	311374993	311374993
Compute in datacenters	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370957/Compute+in+datacenters	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370957/Compute+in+datacenters	311370957	311370957
Compute in public cloud regions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370993/Compute+in+public+cloud+regions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370993/Compute+in+public+cloud+regions	311370993	311370993
Configuration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375424/Configuration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375424/Configuration	311375424	311375424
Configuration drive	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377484/Configuration+drive	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377484/Configuration+drive	311377484	311377484
Configuration for two factor authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311524795/Configuration+for+two+factor+authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311524795/Configuration+for+two+factor+authentication	311524795	311524795
Configuration view	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371358/Configuration+view	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371358/Configuration+view	311371358	311371358
Configure ALG access on NSX DFW	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371858/Configure+ALG+access+on+NSX+DFW	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371858/Configure+ALG+access+on+NSX+DFW	311371858	311371858
Configure Abiquo Tomcat with HTTPS for Remote RS	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377433/Configure+Abiquo+Tomcat+with+HTTPS+for+Remote+RS	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377433/Configure+Abiquo+Tomcat+with+HTTPS+for+Remote+RS	311377433	311377433
Configure Abiquo Tomcat with HTTPS for Remote RS review	https://abiquo.atlassian.net/wiki/spaces/doc/pages/348749994/Configure+Abiquo+Tomcat+with+HTTPS+for+Remote+RS+review	https://abiquo.atlassian.net/wiki/spaces/doc/pages/348749994/Configure+Abiquo+Tomcat+with+HTTPS+for+Remote+RS+review	348749994	348749994
Configure Abiquo UI	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375516/Configure+Abiquo+UI	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375516/Configure+Abiquo+UI	311375516	311375516
Configure Abiquo UI v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/357433345/Configure+Abiquo+UI+v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/357433345/Configure+Abiquo+UI+v606	357433345	357433345
Configure Abiquo VMware snapshot plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378137/Configure+Abiquo+VMware+snapshot+plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378137/Configure+Abiquo+VMware+snapshot+plugin	311378137	311378137
Configure Abiquo Veeam backup plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376459/Configure+Abiquo+Veeam+backup+plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376459/Configure+Abiquo+Veeam+backup+plugin	311376459	311376459
Configure Abiquo billing dashboard processes	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364529/Configure+Abiquo+billing+dashboard+processes	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364529/Configure+Abiquo+billing+dashboard+processes	311364529	311364529
Configure Abiquo mail server	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364063/Configure+Abiquo+mail+server	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364063/Configure+Abiquo+mail+server	311364063	311364063
Configure Abiquo platform to work behind a proxy	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375474/Configure+Abiquo+platform+to+work+behind+a+proxy	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375474/Configure+Abiquo+platform+to+work+behind+a+proxy	311375474	311375474
Configure Abiquo properties for static IP injection	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364745/Configure+Abiquo+properties+for+static+IP+injection	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364745/Configure+Abiquo+properties+for+static+IP+injection	311364745	311364745
Configure Abiquo to capture VMs with duplicate names	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311369377/Configure+Abiquo+to+capture+VMs+with+duplicate+names	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311369377/Configure+Abiquo+to+capture+VMs+with+duplicate+names	311369377	311369377
Configure Azure VPNs	https://abiquo.atlassian.net/wiki/spaces/doc/pages/358318211/Configure+Azure+VPNs	https://abiquo.atlassian.net/wiki/spaces/doc/pages/358318211/Configure+Azure+VPNs	358318211	358318211
Configure DHCP remote service with dnsmasq	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377761/Configure+DHCP+remote+service+with+dnsmasq	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377761/Configure+DHCP+remote+service+with+dnsmasq	311377761	311377761
Configure Dell EMC NetWorker backup plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373593/Configure+Dell+EMC+NetWorker+backup+plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311373593/Configure+Dell+EMC+NetWorker+backup+plugin	311373593	311373593
Configure JasperReports server autostart	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374878/Configure+JasperReports+server+autostart	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374878/Configure+JasperReports+server+autostart	311374878	311374878
Configure JasperReports server for using Abiquo with TLS	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374872/Configure+JasperReports+server+for+using+Abiquo+with+TLS	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374872/Configure+JasperReports+server+for+using+Abiquo+with+TLS	311374872	311374872
Configure JasperServer to use HTTP basic authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374838/Configure+JasperServer+to+use+HTTP+basic+authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374838/Configure+JasperServer+to+use+HTTP+basic+authentication	311374838	311374838
Configure Rubrik backup plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364750/Configure+Rubrik+backup+plugin	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364750/Configure+Rubrik+backup+plugin	311364750	311364750
Configure SATA for VMware hypervisors	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311367844/Configure+SATA+for+VMware+hypervisors	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311367844/Configure+SATA+for+VMware+hypervisors	311367844	311367844
Configure UI login errors	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377325/Configure+UI+login+errors	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377325/Configure+UI+login+errors	311377325	311377325
Configure VM monitoring and metrics	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374901/Configure+VM+monitoring+and+metrics	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374901/Configure+VM+monitoring+and+metrics	311374901	311374901
Configure VMs with API tutorials	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375745/Configure+VMs+with+API+tutorials	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375745/Configure+VMs+with+API+tutorials	311375745	311375745
Configure WebMKS for vCenter	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311369580/Configure+WebMKS+for+vCenter	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311369580/Configure+WebMKS+for+vCenter	311369580	311369580
Configure a VM before you deploy	https://abiquo.atlassian.net/wiki/spaces/doc/pages/351731713/Configure+a+VM+before+you+deploy	https://abiquo.atlassian.net/wiki/spaces/doc/pages/351731713/Configure+a+VM+before+you+deploy	351731713	351731713
Configure a VM with general details	https://abiquo.atlassian.net/wiki/spaces/doc/pages/351698945/Configure+a+VM+with+general+details	https://abiquo.atlassian.net/wiki/spaces/doc/pages/351698945/Configure+a+VM+with+general+details	351698945	351698945
Configure a cookie message and privacy policy	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377749/Configure+a+cookie+message+and+privacy+policy	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377749/Configure+a+cookie+message+and+privacy+policy	311377749	311377749
Configure a virtual machine to add a NAT rule via API	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375231/Configure+a+virtual+machine+to+add+a+NAT+rule+via+API	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375231/Configure+a+virtual+machine+to+add+a+NAT+rule+via+API	311375231	311375231
Configure abiquo properties for static IP injection Linux	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364703/Configure+abiquo+properties+for+static+IP+injection+Linux	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364703/Configure+abiquo+properties+for+static+IP+injection+Linux	311364703	311364703
Configure abiquo properties for static IP injection Windows	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364682/Configure+abiquo+properties+for+static+IP+injection+Windows	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364682/Configure+abiquo+properties+for+static+IP+injection+Windows	311364682	311364682
Configure an enterprise in a cloud location	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377504/Configure+an+enterprise+in+a+cloud+location	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377504/Configure+an+enterprise+in+a+cloud+location	311377504	311377504
Configure authentication and authorization	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375570/Configure+authentication+and+authorization	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375570/Configure+authentication+and+authorization	311375570	311375570
Configure billing dashboard currency conversions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/357302273/Configure+billing+dashboard+currency+conversions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/357302273/Configure+billing+dashboard+currency+conversions	357302273	357302273
Configure billing properties	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376036/Configure+billing+properties	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311376036/Configure+billing+properties	311376036	311376036
Configure custom platform messages	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375558/Configure+custom+platform+messages	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375558/Configure+custom+platform+messages	311375558	311375558
Configure dashboard display	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378901/Configure+dashboard+display	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378901/Configure+dashboard+display	311378901	311378901
Configure default FQDNs for guest setup	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364987/Configure+default+FQDNs+for+guest+setup	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364987/Configure+default+FQDNs+for+guest+setup	311364987	311364987
Configure default autoscaling actions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372224/Configure+default+autoscaling+actions	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372224/Configure+default+autoscaling+actions	311372224	311372224
Configure default template icons by operating system type	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377768/Configure+default+template+icons+by+operating+system+type	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311377768/Configure+default+template+icons+by+operating+system+type	311377768	311377768
Configure disaster recovery as a service with Zerto	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372170/Configure+disaster+recovery+as+a+service+with+Zerto	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372170/Configure+disaster+recovery+as+a+service+with+Zerto	311372170	311372170
Configure guest initial password	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365002/Configure+guest+initial+password	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365002/Configure+guest+initial+password	311365002	311365002
Configure guest setup to inject a static IP address without DHCP	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364770/Configure+guest+setup+to+inject+a+static+IP+address+without+DHCP	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311364770/Configure+guest+setup+to+inject+a+static+IP+address+without+DHCP	311364770	311364770
Configure guest setup with DHCP	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365031/Configure+guest+setup+with+DHCP	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365031/Configure+guest+setup+with+DHCP	311365031	311365031
Configure infrastructure checks and timeouts	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375456/Configure+infrastructure+checks+and+timeouts	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375456/Configure+infrastructure+checks+and+timeouts	311375456	311375456
Configure licenses	https://abiquo.atlassian.net/wiki/spaces/doc/pages/334037612/Configure+licenses	https://abiquo.atlassian.net/wiki/spaces/doc/pages/334037612/Configure+licenses	334037612	334037612
Configure maintenance notices	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372825/Configure+maintenance+notices	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372825/Configure+maintenance+notices	311372825	311372825
Configure management network connections	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374908/Configure+management+network+connections	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374908/Configure+management+network+connections	311374908	311374908
Configure multitenant AMQP	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372957/Configure+multitenant+AMQP	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311372957/Configure+multitenant+AMQP	311372957	311372957
Configure passwords	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375330/Configure+passwords	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375330/Configure+passwords	311375330	311375330
Configure properties for disaster recovery as a service with Zerto	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370583/Configure+properties+for+disaster+recovery+as+a+service+with+Zerto	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311370583/Configure+properties+for+disaster+recovery+as+a+service+with+Zerto	311370583	311370583
Configure provider list in dashboard billing widgets v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/357007494/Configure+provider+list+in+dashboard+billing+widgets+v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/357007494/Configure+provider+list+in+dashboard+billing+widgets+v606	357007494	357007494
Configure remote access to virtual machines	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375465/Configure+remote+access+to+virtual+machines	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375465/Configure+remote+access+to+virtual+machines	311375465	311375465
Configure reseller email accounts	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371082/Configure+reseller+email+accounts	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311371082/Configure+reseller+email+accounts	311371082	311371082
Configure the Abiquo NSX-T integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365116/Configure+the+Abiquo+NSX-T+integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311365116/Configure+the+Abiquo+NSX-T+integration	311365116	311365116
Configure the Abiquo NSX-T integration review	https://abiquo.atlassian.net/wiki/spaces/doc/pages/349765663/Configure+the+Abiquo+NSX-T+integration+review	https://abiquo.atlassian.net/wiki/spaces/doc/pages/349765663/Configure+the+Abiquo+NSX-T+integration+review	349765663	349765663
Configure the Abiquo NSX-T integration v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/359890945/Configure+the+Abiquo+NSX-T+integration+v606	https://abiquo.atlassian.net/wiki/spaces/doc/pages/359890945/Configure+the+Abiquo+NSX-T+integration+v606	359890945	359890945
Configure the NSX integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374976/Configure+the+NSX+integration	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374976/Configure+the+NSX+integration	311374976	311374976
Configure the default view displayed after login	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374392/Configure+the+default+view+displayed+after+login	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311374392/Configure+the+default+view+displayed+after+login	311374392	311374392
Configure the main menu button bar	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378292/Configure+the+main+menu+button+bar	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311378292/Configure+the+main+menu+button+bar	311378292	311378292
Configure the user icon menu	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375782/Configure+the+user+icon+menu	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375782/Configure+the+user+icon+menu	311375782	311375782
Configure two factor authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375549/Configure+two+factor+authentication	https://abiquo.atlassian.net/wiki/spaces/doc/pages/311375549/Configure+two+factor+authentication	311375549	311375549
