| MANAGE_LOADBALANCERS                 | CLOUD_ADMIN         |
| USERS_ENABLE_DISABLE_VM_METRICS      | CLOUD_ADMIN         |
| USERS_SHOW_VM_METRICS                | CLOUD_ADMIN         |
| VAPP_RESTORE_BACKUP                  | CLOUD_ADMIN         |
| USERS_PUSH_VM_METRICS                | CLOUD_ADMIN         |
| VM_PROTECT_ACTION                    | CLOUD_ADMIN         |
| VDC_ENUMERATE                        | USER                |
| VDC_MANAGE_VAPP                      | USER                |
| VAPP_CUSTOMISE_SETTINGS              | USER                |
| VAPP_DEPLOY_UNDEPLOY                 | USER                |
| VAPP_PERFORM_ACTIONS                 | USER                |
| VAPP_CREATE_STATEFUL                 | USER                |
| VAPP_CREATE_INSTANCE                 | USER                |
| EVENTLOG_VIEW_ENTERPRISE             | USER                |
| ENTERPRISE_SHOW_STATS_LIMITS         | USER                |
| VAPP_MANAGE_LAYERS                   | USER                |
| VAPP_STATEFUL_VIEW                   | USER                |
| USERS_ENABLE_DISABLE_VM_METRICS      | USER                |
| USERS_SHOW_VM_METRICS                | USER                |
| USERS_PUSH_VM_METRICS                | USER                |
| ENTERPRISE_RESOURCE_SUMMARY_ENT      | ENTERPRISE_ADMIN    |
| VDC_ENUMERATE                        | ENTERPRISE_ADMIN    |
| VDC_MANAGE                           | ENTERPRISE_ADMIN    |
| VDC_MANAGE_VAPP                      | ENTERPRISE_ADMIN    |
| VDC_MANAGE_NETWORK                   | ENTERPRISE_ADMIN    |
| VDC_MANAGE_STORAGE                   | ENTERPRISE_ADMIN    |
| VAPP_CUSTOMISE_SETTINGS              | ENTERPRISE_ADMIN    |
| VAPP_DEPLOY_UNDEPLOY                 | ENTERPRISE_ADMIN    |
| VAPP_PERFORM_ACTIONS                 | ENTERPRISE_ADMIN    |
| VAPP_CREATE_STATEFUL                 | ENTERPRISE_ADMIN    |
| VAPP_CREATE_INSTANCE                 | ENTERPRISE_ADMIN    |
| APPLIB_VIEW                          | ENTERPRISE_ADMIN    |
| APPLIB_ALLOW_MODIFY                  | ENTERPRISE_ADMIN    |
| APPLIB_UPLOAD_IMAGE                  | ENTERPRISE_ADMIN    |
| APPLIB_MANAGE_REPOSITORY             | ENTERPRISE_ADMIN    |
| APPLIB_DOWNLOAD_IMAGE                | ENTERPRISE_ADMIN    |
| APPLIB_MANAGE_CATEGORIES             | ENTERPRISE_ADMIN    |
| USERS_VIEW                           | ENTERPRISE_ADMIN    |
| USERS_MANAGE_USERS                   | ENTERPRISE_ADMIN    |
| USERS_PROHIBIT_VDC_RESTRICTION       | ENTERPRISE_ADMIN    |
| EVENTLOG_VIEW_ENTERPRISE             | ENTERPRISE_ADMIN    |
| USERS_DEFINE_AS_MANAGER              | ENTERPRISE_ADMIN    |
| ENTERPRISE_SHOW_STATS_LIMITS         | ENTERPRISE_ADMIN    |
| VAPP_MANAGE_LAYERS                   | ENTERPRISE_ADMIN    |
| WORKFLOW_OVERRIDE                    | ENTERPRISE_ADMIN    |
| MANAGE_FLOATINGIPS                   | ENTERPRISE_ADMIN    |
| ASSIGN_FIREWALLS                     | ENTERPRISE_ADMIN    |
| MANAGE_FIREWALLS                     | ENTERPRISE_ADMIN    |
| VAPP_STATEFUL_VIEW                   | ENTERPRISE_ADMIN    |
| VAPP_MANAGE_BACKUP_DISKS             | ENTERPRISE_ADMIN    |
| ASSIGN_LOADBALANCERS                 | ENTERPRISE_ADMIN    |
| MANAGE_LOADBALANCERS                 | ENTERPRISE_ADMIN    |
| USERS_ENABLE_DISABLE_VM_METRICS      | ENTERPRISE_ADMIN    |
| USERS_SHOW_VM_METRICS                | ENTERPRISE_ADMIN    |
| VAPP_RESTORE_BACKUP                  | ENTERPRISE_ADMIN    |
| USERS_PUSH_VM_METRICS                | ENTERPRISE_ADMIN    |
| PHYS_DC_RETRIEVE_DETAILS             | OUTBOUND_API_EVENTS |
| USERS_VIEW                           | OUTBOUND_API_EVENTS |
| VDC_ENUMERATE                        | OUTBOUND_API_EVENTS |
| VAPP_CUSTOMISE_SETTINGS              | OUTBOUND_API_EVENTS |
| APPLIB_DOWNLOAD_IMAGE                | OUTBOUND_API_EVENTS |
| USERS_MANAGE_USERS                   | OUTBOUND_API_EVENTS |
| APPLIB_UPLOAD_IMAGE                  | OUTBOUND_API_EVENTS |
| VDC_MANAGE_VAPP                      | OUTBOUND_API_EVENTS |
| APPLIB_VIEW                          | OUTBOUND_API_EVENTS |
| ENTERPRISE_ADMINISTER_ALL            | OUTBOUND_API_EVENTS |
| USERS_MANAGE_ENTERPRISE              | OUTBOUND_API_EVENTS |
| VDC_MANAGE                           | OUTBOUND_API_EVENTS |
| PHYS_DC_ALLOW_MODIFY_SERVERS         | OUTBOUND_API_EVENTS |
| USERS_MANAGE_RESERVED_MACHINES       | OUTBOUND_API_EVENTS |
| APPLIB_ALLOW_MODIFY                  | OUTBOUND_API_EVENTS |
| PHYS_DC_ALLOW_BACKUP_CONFIG          | OUTBOUND_API_EVENTS |
| PHYS_DC_RETRIEVE_RESOURCE_USAGE      | OUTBOUND_API_EVENTS |
| PHYS_DC_ENUMERATE                    | OUTBOUND_API_EVENTS |
| PHYS_DC_MANAGE                       | OUTBOUND_API_EVENTS |
| ENTERPRISE_RESOURCE_SUMMARY_ENT      | OUTBOUND_API_EVENTS |
| MANAGE_FLOATINGIPS                   | OUTBOUND_API_EVENTS |
| MANAGE_FIREWALLS                     | OUTBOUND_API_EVENTS |
| VAPP_CREATE_STATEFUL                 | OUTBOUND_API_EVENTS |
| VAPP_DEPLOY_UNDEPLOY                 | OUTBOUND_API_EVENTS |
| VAPP_PERFORM_ACTIONS                 | OUTBOUND_API_EVENTS |
| SYSCONFIG_VIEW                       | OUTBOUND_API_EVENTS |
| PRICING_VIEW                         | OUTBOUND_API_EVENTS |
| USERS_MANAGE_OTHER_ENTERPRISES       | OUTBOUND_API_EVENTS |
| USERS_VIEW_PRIVILEGES                | OUTBOUND_API_EVENTS |
